date,city,precipitation,month,year
2021-08-12,SEA,0.0,8,2021
2021-08-13,SEA,0.0,8,2021
2021-08-14,SEA,0.0,8,2021
2021-08-15,SEA,0.0,8,2021
2021-08-16,SEA,0.0,8,2021
2021-08-17,SEA,0.0,8,2021
2021-08-18,SEA,0.0,8,2021
2021-08-19,SEA,0.0,8,2021
2021-08-20,SEA,0.0,8,2021
2021-08-21,SEA,0.0,8,2021
2021-08-22,SEA,0.0,8,2021
2021-08-23,SEA,0.0,8,2021
2021-08-24,SEA,0.0,8,2021
2021-08-25,SEA,0.0,8,2021
2021-08-26,SEA,0.0,8,2021
2021-08-27,SEA,0.05,8,2021
2021-08-28,SEA,0.0175,8,2021
2021-08-29,SEA,0.0,8,2021
2021-08-30,SEA,0.0,8,2021
2021-08-31,SEA,0.005,8,2021
2021-09-01,SEA,0.0,9,2021
2021-09-02,SEA,0.0,9,2021
2021-09-03,SEA,0.0,9,2021
2021-09-04,SEA,0.0,9,2021
2021-09-05,SEA,0.0,9,2021
2021-09-06,SEA,0.006667,9,2021
2021-09-07,SEA,0.0,9,2021
2021-09-08,SEA,0.0025,9,2021
2021-09-09,SEA,0.0,9,2021
2021-09-10,SEA,0.0,9,2021
2021-09-11,SEA,0.01,9,2021
2021-09-12,SEA,0.023333,9,2021
2021-09-13,SEA,0.026667,9,2021
2021-09-14,SEA,0.0,9,2021
2021-09-15,SEA,0.034,9,2021
2021-09-16,SEA,0.0,9,2021
2021-09-17,SEA,0.121667,9,2021
2021-09-18,SEA,0.808,9,2021
2021-09-19,SEA,0.466667,9,2021
2021-09-20,SEA,0.146667,9,2021
2021-09-21,SEA,0.0,9,2021
2021-09-22,SEA,0.01,9,2021
2021-09-23,SEA,0.0,9,2021
2021-09-24,SEA,0.0,9,2021
2021-09-25,SEA,0.0,9,2021
2021-09-26,SEA,0.12,9,2021
2021-09-27,SEA,0.716,9,2021
2021-09-28,SEA,0.362,9,2021
2021-09-29,SEA,0.034,9,2021
2021-09-30,SEA,0.272,9,2021
2021-10-01,SEA,0.205,10,2021
2021-10-02,SEA,0.0,10,2021
2021-10-03,SEA,0.014,10,2021
2021-10-04,SEA,0.013333,10,2021
2021-10-05,SEA,0.154,10,2021
2021-10-06,SEA,0.141667,10,2021
2021-10-07,SEA,0.006,10,2021
2021-10-08,SEA,0.0,10,2021
2021-10-09,SEA,0.01,10,2021
2021-10-10,SEA,0.248,10,2021
2021-10-11,SEA,0.188333,10,2021
2021-10-12,SEA,0.036,10,2021
2021-10-13,SEA,0.043333,10,2021
2021-10-14,SEA,0.046,10,2021
2021-10-15,SEA,0.024,10,2021
2021-10-16,SEA,0.012,10,2021
2021-10-17,SEA,0.002,10,2021
2021-10-18,SEA,0.0225,10,2021
2021-10-19,SEA,0.0,10,2021
2021-10-20,SEA,0.188,10,2021
2021-10-21,SEA,0.141667,10,2021
2021-10-22,SEA,0.558333,10,2021
2021-10-23,SEA,0.03,10,2021
2021-10-24,SEA,0.14,10,2021
2021-10-25,SEA,0.298,10,2021
2021-10-26,SEA,0.191667,10,2021
2021-10-27,SEA,0.155,10,2021
2021-10-28,SEA,0.725,10,2021
2021-10-29,SEA,1.653333,10,2021
2021-10-30,SEA,0.051667,10,2021
2021-10-31,SEA,0.0,10,2021
2021-11-01,SEA,0.028,11,2021
2021-11-02,SEA,0.135,11,2021
2021-11-03,SEA,0.178,11,2021
2021-11-04,SEA,0.656667,11,2021
2021-11-05,SEA,0.456667,11,2021
2021-11-06,SEA,0.098333,11,2021
2021-11-07,SEA,0.67,11,2021
2021-11-08,SEA,0.218333,11,2021
2021-11-09,SEA,0.355,11,2021
2021-11-10,SEA,0.278,11,2021
2021-11-11,SEA,0.372,11,2021
2021-11-12,SEA,0.994,11,2021
2021-11-13,SEA,0.494,11,2021
2021-11-14,SEA,0.65,11,2021
2021-11-15,SEA,0.534,11,2021
2021-11-16,SEA,0.27,11,2021
2021-11-17,SEA,0.005,11,2021
2021-11-18,SEA,0.1125,11,2021
2021-11-19,SEA,0.486,11,2021
2021-11-20,SEA,0.076667,11,2021
2021-11-21,SEA,0.0,11,2021
2021-11-22,SEA,0.02,11,2021
2021-11-23,SEA,0.58,11,2021
2021-11-24,SEA,0.018,11,2021
2021-11-25,SEA,0.32,11,2021
2021-11-26,SEA,0.372,11,2021
2021-11-27,SEA,0.08,11,2021
2021-11-28,SEA,0.4125,11,2021
2021-11-29,SEA,0.154,11,2021
2021-11-30,SEA,0.025,11,2021
2021-12-01,SEA,0.028,12,2021
2021-12-02,SEA,0.092,12,2021
2021-12-03,SEA,0.124,12,2021
2021-12-04,SEA,0.143333,12,2021
2021-12-05,SEA,0.2325,12,2021
2021-12-06,SEA,0.023333,12,2021
2021-12-07,SEA,0.1175,12,2021
2021-12-08,SEA,0.045,12,2021
2021-12-09,SEA,0.084,12,2021
2021-12-10,SEA,0.01,12,2021
2021-12-11,SEA,0.75,12,2021
2021-12-12,SEA,0.14,12,2021
2021-12-13,SEA,0.298,12,2021
2021-12-14,SEA,0.0775,12,2021
2021-12-15,SEA,0.124,12,2021
2021-12-16,SEA,0.12,12,2021
2021-12-17,SEA,0.074,12,2021
2021-12-18,SEA,0.5275,12,2021
2021-12-19,SEA,0.314,12,2021
2021-12-20,SEA,0.068,12,2021
2021-12-21,SEA,0.07,12,2021
2021-12-22,SEA,0.39,12,2021
2021-12-23,SEA,0.57,12,2021
2021-12-24,SEA,0.192,12,2021
2021-12-25,SEA,0.354,12,2021
2021-12-26,SEA,0.3,12,2021
2021-12-27,SEA,0.122,12,2021
2021-12-28,SEA,0.0375,12,2021
2021-12-29,SEA,0.0,12,2021
2021-12-30,SEA,0.1675,12,2021
2021-12-31,SEA,0.006,12,2021
2022-01-01,SEA,0.0,1,2022
2022-01-02,SEA,0.16,1,2022
2022-01-03,SEA,1.772,1,2022
2022-01-04,SEA,0.304,1,2022
2022-01-05,SEA,0.14,1,2022
2022-01-06,SEA,1.004,1,2022
2022-01-07,SEA,1.422,1,2022
2022-01-08,SEA,0.32,1,2022
2022-01-09,SEA,0.0,1,2022
2022-01-10,SEA,0.136,1,2022
2022-01-11,SEA,0.896,1,2022
2022-01-12,SEA,0.52,1,2022
2022-01-13,SEA,0.28,1,2022
2022-01-14,SEA,0.02,1,2022
2022-01-15,SEA,0.008,1,2022
2022-01-16,SEA,0.003333,1,2022
2022-01-17,SEA,0.0075,1,2022
2022-01-18,SEA,0.0225,1,2022
2022-01-19,SEA,0.044,1,2022
2022-01-20,SEA,0.098333,1,2022
2022-01-21,SEA,0.1425,1,2022
2022-01-22,SEA,0.004,1,2022
2022-01-23,SEA,0.0,1,2022
2022-01-24,SEA,0.0,1,2022
2022-01-25,SEA,0.0,1,2022
2022-01-26,SEA,0.0,1,2022
2022-01-27,SEA,0.0,1,2022
2022-01-28,SEA,0.0,1,2022
2022-01-29,SEA,0.0,1,2022
2022-01-30,SEA,0.06,1,2022
2022-01-31,SEA,0.234,1,2022
2022-02-01,SEA,0.01,2,2022
2022-02-02,SEA,0.04,2,2022
2022-02-03,SEA,0.086667,2,2022
2022-02-04,SEA,0.035,2,2022
2022-02-05,SEA,0.018,2,2022
2022-02-06,SEA,0.0025,2,2022
2022-02-07,SEA,0.0,2,2022
2022-02-08,SEA,0.0075,2,2022
2022-02-09,SEA,0.008333,2,2022
2022-02-10,SEA,0.021667,2,2022
2022-02-11,SEA,0.0175,2,2022
2022-02-12,SEA,0.0,2,2022
2022-02-13,SEA,0.0,2,2022
2022-02-14,SEA,0.058571,2,2022
2022-02-15,SEA,0.07,2,2022
2022-02-16,SEA,0.006667,2,2022
2022-02-17,SEA,0.0,2,2022
2022-02-18,SEA,0.0,2,2022
2022-02-19,SEA,0.012857,2,2022
2022-02-20,SEA,0.121429,2,2022
2022-02-21,SEA,0.191429,2,2022
2022-02-22,SEA,0.031429,2,2022
2022-02-23,SEA,0.0,2,2022
2022-02-24,SEA,0.005714,2,2022
2022-02-25,SEA,0.0,2,2022
2022-02-26,SEA,0.072,2,2022
2022-02-27,SEA,0.671429,2,2022
2022-02-28,SEA,1.937143,2,2022
2022-03-01,SEA,0.777143,3,2022
2022-03-02,SEA,0.058333,3,2022
2022-03-03,SEA,0.248333,3,2022
2022-03-04,SEA,0.045,3,2022
2022-03-05,SEA,0.033333,3,2022
2022-03-06,SEA,0.0,3,2022
2022-03-07,SEA,0.0,3,2022
2022-03-08,SEA,0.096,3,2022
2022-03-09,SEA,0.025,3,2022
2022-03-10,SEA,0.0,3,2022
2022-03-11,SEA,0.004,3,2022
2022-03-12,SEA,0.004,3,2022
2022-03-13,SEA,0.092,3,2022
2022-03-14,SEA,0.18,3,2022
2022-03-15,SEA,0.39,3,2022
2022-03-16,SEA,0.056,3,2022
2022-03-17,SEA,0.005,3,2022
2022-03-18,SEA,0.1325,3,2022
2022-03-19,SEA,0.47,3,2022
2022-03-20,SEA,0.196667,3,2022
2022-03-21,SEA,0.36,3,2022
2022-03-22,SEA,0.143333,3,2022
2022-03-23,SEA,0.035,3,2022
2022-03-24,SEA,0.253333,3,2022
2022-03-25,SEA,0.0,3,2022
2022-03-26,SEA,0.0075,3,2022
2022-03-27,SEA,0.03,3,2022
2022-03-28,SEA,0.0,3,2022
2022-03-29,SEA,0.006,3,2022
2022-03-30,SEA,0.0,3,2022
2022-03-31,SEA,0.2175,3,2022
2022-04-01,SEA,0.01,4,2022
2022-04-02,SEA,0.092,4,2022
2022-04-03,SEA,0.0625,4,2022
2022-04-04,SEA,0.84,4,2022
2022-04-05,SEA,0.085,4,2022
2022-04-06,SEA,0.0025,4,2022
2022-04-07,SEA,0.0,4,2022
2022-04-08,SEA,0.064,4,2022
2022-04-09,SEA,0.095,4,2022
2022-04-10,SEA,0.302,4,2022
2022-04-11,SEA,0.036667,4,2022
2022-04-12,SEA,0.004,4,2022
2022-04-13,SEA,0.011667,4,2022
2022-04-14,SEA,0.028,4,2022
2022-04-15,SEA,0.052,4,2022
2022-04-16,SEA,0.002,4,2022
2022-04-17,SEA,0.0375,4,2022
2022-04-18,SEA,0.101667,4,2022
2022-04-19,SEA,0.298333,4,2022
2022-04-20,SEA,0.024,4,2022
2022-04-21,SEA,0.188,4,2022
2022-04-22,SEA,0.1975,4,2022
2022-04-23,SEA,0.008,4,2022
2022-04-24,SEA,0.0,4,2022
2022-04-25,SEA,0.161667,4,2022
2022-04-26,SEA,0.022857,4,2022
2022-04-27,SEA,0.035714,4,2022
2022-04-28,SEA,0.04,4,2022
2022-04-29,SEA,0.04,4,2022
2022-04-30,SEA,0.37,4,2022
2022-05-01,SEA,0.028,5,2022
2022-05-02,SEA,0.351667,5,2022
2022-05-03,SEA,0.113333,5,2022
2022-05-04,SEA,0.008333,5,2022
2022-05-05,SEA,0.048333,5,2022
2022-05-06,SEA,0.428333,5,2022
2022-05-07,SEA,0.515,5,2022
2022-05-08,SEA,0.026667,5,2022
2022-05-09,SEA,0.018,5,2022
2022-05-10,SEA,0.011667,5,2022
2022-05-11,SEA,0.03,5,2022
2022-05-12,SEA,0.09,5,2022
2022-05-13,SEA,0.36,5,2022
2022-05-14,SEA,0.095,5,2022
2022-05-15,SEA,0.2,5,2022
2022-05-16,SEA,0.474,5,2022
2022-05-17,SEA,0.006667,5,2022
2022-05-18,SEA,0.211667,5,2022
2022-05-19,SEA,0.108333,5,2022
2022-05-20,SEA,0.0025,5,2022
2022-05-21,SEA,0.0,5,2022
2022-05-22,SEA,0.0,5,2022
2022-05-23,SEA,0.0,5,2022
2022-05-24,SEA,0.0,5,2022
2022-05-25,SEA,0.026667,5,2022
2022-05-26,SEA,0.06,5,2022
2022-05-27,SEA,0.186667,5,2022
2022-05-28,SEA,0.043333,5,2022
2022-05-29,SEA,0.44,5,2022
2022-05-30,SEA,0.403333,5,2022
2022-05-31,SEA,0.02,5,2022
2022-06-01,SEA,0.0,6,2022
2022-06-02,SEA,0.0475,6,2022
2022-06-03,SEA,0.268,6,2022
2022-06-04,SEA,0.18,6,2022
2022-06-05,SEA,0.885,6,2022
2022-06-06,SEA,0.174286,6,2022
2022-06-07,SEA,0.0025,6,2022
2022-06-08,SEA,0.006667,6,2022
2022-06-09,SEA,0.312,6,2022
2022-06-10,SEA,0.958,6,2022
2022-06-11,SEA,0.112,6,2022
2022-06-12,SEA,0.036667,6,2022
2022-06-13,SEA,0.085,6,2022
2022-06-14,SEA,0.146667,6,2022
2022-06-15,SEA,0.0,6,2022
2022-06-16,SEA,0.022,6,2022
2022-06-17,SEA,0.042,6,2022
2022-06-18,SEA,0.115,6,2022
2022-06-19,SEA,0.04,6,2022
2022-06-20,SEA,0.0,6,2022
2022-06-21,SEA,0.0,6,2022
2022-06-22,SEA,0.02,6,2022
2022-06-23,SEA,0.016,6,2022
2022-06-24,SEA,0.0,6,2022
2022-06-25,SEA,0.0,6,2022
2022-06-26,SEA,0.0,6,2022
2022-06-27,SEA,0.0,6,2022
2022-06-28,SEA,0.0,6,2022
2022-06-29,SEA,0.0,6,2022
2022-06-30,SEA,0.0,6,2022
2022-07-01,SEA,0.0,7,2022
2022-07-02,SEA,0.0,7,2022
2022-07-03,SEA,0.03,7,2022
2022-07-04,SEA,0.086,7,2022
2022-07-05,SEA,0.0125,7,2022
2022-07-06,SEA,0.058,7,2022
2022-07-07,SEA,0.0325,7,2022
2022-07-08,SEA,0.004,7,2022
2022-07-09,SEA,0.0,7,2022
2022-07-10,SEA,0.0,7,2022
2022-07-11,SEA,0.0,7,2022
2022-07-12,SEA,0.0,7,2022
2022-07-13,SEA,0.0,7,2022
2022-07-14,SEA,0.0,7,2022
2022-07-15,SEA,0.0,7,2022
2022-07-16,SEA,0.0,7,2022
2022-07-17,SEA,0.002,7,2022
2022-07-18,SEA,0.02,7,2022
2022-07-19,SEA,0.0,7,2022
2022-07-20,SEA,0.0,7,2022
2022-07-21,SEA,0.0,7,2022
2022-07-22,SEA,0.0,7,2022
2022-07-23,SEA,0.0,7,2022
2022-07-24,SEA,0.0,7,2022
2022-07-25,SEA,0.0,7,2022
2022-07-26,SEA,0.0,7,2022
2022-07-27,SEA,0.0,7,2022
2022-07-28,SEA,0.0,7,2022
2022-07-29,SEA,0.0,7,2022
2022-07-30,SEA,0.0,7,2022
2022-07-31,SEA,0.0,7,2022
2022-08-01,SEA,0.004,8,2022
2022-08-02,SEA,0.0,8,2022
2022-08-03,SEA,0.0,8,2022
2022-08-04,SEA,0.0,8,2022
2022-08-05,SEA,0.0375,8,2022
2022-08-06,SEA,0.0,8,2022
2022-08-07,SEA,0.0,8,2022
2022-08-08,SEA,0.0,8,2022
2022-08-09,SEA,0.004,8,2022
2022-08-10,SEA,0.01,8,2022
2022-08-11,SEA,0.0275,8,2022
2022-08-12,SEA,0.0,8,2022
2022-08-13,SEA,0.0,8,2022
2022-08-14,SEA,0.0,8,2022
2022-08-15,SEA,0.0,8,2022
2022-08-16,SEA,0.0,8,2022
2022-08-17,SEA,0.0,8,2022
2022-08-18,SEA,0.0,8,2022
2022-08-19,SEA,0.01,8,2022
2022-08-20,SEA,0.0275,8,2022
2022-08-21,SEA,0.0,8,2022
2022-08-22,SEA,0.0,8,2022
2022-08-23,SEA,0.0,8,2022
2022-08-24,SEA,0.0,8,2022
2022-08-25,SEA,0.0,8,2022
2022-08-26,SEA,0.0,8,2022
2022-08-27,SEA,0.015,8,2022
2022-08-28,SEA,0.0075,8,2022
2022-08-29,SEA,0.0,8,2022
2022-08-30,SEA,0.0,8,2022
2022-08-31,SEA,0.0,8,2022
2022-09-01,SEA,0.0,9,2022
2022-09-02,SEA,0.0,9,2022
2022-09-03,SEA,0.035,9,2022
2022-09-04,SEA,0.0275,9,2022
2022-09-05,SEA,0.023333,9,2022
2022-09-06,SEA,0.0,9,2022
2022-09-07,SEA,0.0,9,2022
2022-09-08,SEA,0.0,9,2022
2022-09-09,SEA,0.0,9,2022
2022-09-10,SEA,0.0,9,2022
2022-09-11,SEA,0.0,9,2022
2022-09-12,SEA,0.0,9,2022
2022-09-13,SEA,0.0,9,2022
2022-09-14,SEA,0.0,9,2022
2022-09-15,SEA,0.0,9,2022
2022-09-16,SEA,0.03,9,2022
2022-09-17,SEA,0.014,9,2022
2022-09-18,SEA,0.0,9,2022
2022-09-19,SEA,0.0,9,2022
2022-09-20,SEA,0.0,9,2022
2022-09-21,SEA,0.0,9,2022
2022-09-22,SEA,0.0,9,2022
2022-09-23,SEA,0.0,9,2022
2022-09-24,SEA,0.0,9,2022
2022-09-25,SEA,0.0,9,2022
2022-09-26,SEA,0.0,9,2022
2022-09-27,SEA,0.0,9,2022
2022-09-28,SEA,0.0,9,2022
2022-09-29,SEA,0.026667,9,2022
2022-09-30,SEA,0.0,9,2022
2022-10-01,SEA,0.0,10,2022
2022-10-02,SEA,0.0,10,2022
2022-10-03,SEA,0.0,10,2022
2022-10-04,SEA,0.0,10,2022
2022-10-05,SEA,0.0025,10,2022
2022-10-06,SEA,0.0,10,2022
2022-10-07,SEA,0.0,10,2022
2022-10-08,SEA,0.0,10,2022
2022-10-09,SEA,0.0,10,2022
2022-10-10,SEA,0.0025,10,2022
2022-10-11,SEA,0.0,10,2022
2022-10-12,SEA,0.0,10,2022
2022-10-13,SEA,0.0,10,2022
2022-10-14,SEA,0.0,10,2022
2022-10-15,SEA,0.0,10,2022
2022-10-16,SEA,0.0,10,2022
2022-10-17,SEA,0.0,10,2022
2022-10-18,SEA,0.0,10,2022
2022-10-19,SEA,0.0,10,2022
2022-10-20,SEA,0.0,10,2022
2022-10-21,SEA,0.103333,10,2022
2022-10-22,SEA,0.4175,10,2022
2022-10-23,SEA,0.212,10,2022
2022-10-24,SEA,0.105,10,2022
2022-10-25,SEA,0.138,10,2022
2022-10-26,SEA,0.28,10,2022
2022-10-27,SEA,0.0075,10,2022
2022-10-28,SEA,0.456,10,2022
2022-10-29,SEA,0.028,10,2022
2022-10-30,SEA,0.025,10,2022
2022-10-31,SEA,0.791667,10,2022
2022-11-01,SEA,0.04,11,2022
2022-11-02,SEA,0.252,11,2022
2022-11-03,SEA,0.125,11,2022
2022-11-04,SEA,0.402,11,2022
2022-11-05,SEA,0.016,11,2022
2022-11-06,SEA,0.8925,11,2022
2022-11-07,SEA,0.252,11,2022
2022-11-08,SEA,0.296,11,2022
2022-11-09,SEA,0.005,11,2022
2022-11-10,SEA,0.0,11,2022
2022-11-11,SEA,0.0,11,2022
2022-11-12,SEA,0.0,11,2022
2022-11-13,SEA,0.0,11,2022
2022-11-14,SEA,0.0,11,2022
2022-11-15,SEA,0.0,11,2022
2022-11-16,SEA,0.0,11,2022
2022-11-17,SEA,0.0,11,2022
2022-11-18,SEA,0.0,11,2022
2022-11-19,SEA,0.0,11,2022
2022-11-20,SEA,0.0,11,2022
2022-11-21,SEA,0.002,11,2022
2022-11-22,SEA,0.325,11,2022
2022-11-23,SEA,0.748333,11,2022
2022-11-24,SEA,0.0025,11,2022
2022-11-25,SEA,0.163333,11,2022
2022-11-26,SEA,0.555,11,2022
2022-11-27,SEA,0.205,11,2022
2022-11-28,SEA,0.076667,11,2022
2022-11-29,SEA,0.022,11,2022
2022-11-30,SEA,1.2,11,2022
2022-12-01,SEA,0.048,12,2022
2022-12-02,SEA,0.01,12,2022
2022-12-03,SEA,0.606,12,2022
2022-12-04,SEA,0.064,12,2022
2022-12-05,SEA,0.128,12,2022
2022-12-06,SEA,0.018,12,2022
2022-12-07,SEA,0.03,12,2022
2022-12-08,SEA,0.198,12,2022
2022-12-09,SEA,0.065,12,2022
2022-12-10,SEA,0.844,12,2022
2022-12-11,SEA,0.256,12,2022
2022-12-12,SEA,0.092,12,2022
2022-12-13,SEA,0.018,12,2022
2022-12-14,SEA,0.004,12,2022
2022-12-15,SEA,0.0,12,2022
2022-12-16,SEA,0.0,12,2022
2022-12-17,SEA,0.05,12,2022
2022-12-18,SEA,0.0475,12,2022
2022-12-19,SEA,0.073333,12,2022
2022-12-20,SEA,0.42,12,2022
2022-12-21,SEA,0.1875,12,2022
2022-12-22,SEA,0.01,12,2022
2022-12-23,SEA,0.23,12,2022
2022-12-24,SEA,0.85,12,2022
2022-12-25,SEA,0.74,12,2022
2022-12-26,SEA,1.53,12,2022
2022-12-27,SEA,0.586667,12,2022
2022-12-28,SEA,0.38,12,2022
2022-12-29,SEA,0.11,12,2022
2022-12-30,SEA,0.616667,12,2022
2022-12-31,SEA,0.15,12,2022
2023-01-01,SEA,0.016667,1,2023
2023-01-02,SEA,0.003333,1,2023
2023-01-03,SEA,0.0,1,2023
2023-01-04,SEA,0.0075,1,2023
2023-01-05,SEA,0.0275,1,2023
2023-01-06,SEA,0.063333,1,2023
2023-01-07,SEA,0.286667,1,2023
2023-01-08,SEA,0.273333,1,2023
2023-01-09,SEA,0.3275,1,2023
2023-01-10,SEA,0.5775,1,2023
2023-01-11,SEA,0.046,1,2023
2023-01-12,SEA,0.464,1,2023
2023-01-13,SEA,0.518,1,2023
2023-01-14,SEA,0.2175,1,2023
2023-01-15,SEA,0.15,1,2023
2023-01-16,SEA,0.2525,1,2023
2023-01-17,SEA,0.0225,1,2023
2023-01-18,SEA,0.1725,1,2023
2023-01-19,SEA,0.205,1,2023
2023-01-20,SEA,0.0,1,2023
2023-01-21,SEA,0.05,1,2023
2023-01-22,SEA,0.24,1,2023
2023-01-23,SEA,0.003333,1,2023
2023-01-24,SEA,0.0,1,2023
2023-01-25,SEA,0.0325,1,2023
2023-01-26,SEA,0.0075,1,2023
2023-01-27,SEA,0.1675,1,2023
2023-01-28,SEA,0.083333,1,2023
2023-01-29,SEA,0.0,1,2023
2023-01-30,SEA,0.0,1,2023
2023-01-31,SEA,0.0,1,2023
2023-02-01,SEA,0.0,2,2023
2023-02-02,SEA,0.0,2,2023
2023-02-03,SEA,0.07,2,2023
2023-02-04,SEA,0.33,2,2023
2023-02-05,SEA,0.086667,2,2023
2023-02-06,SEA,0.125,2,2023
2023-02-07,SEA,0.18,2,2023
2023-02-08,SEA,0.095,2,2023
2023-02-09,SEA,0.03,2,2023
2023-02-10,SEA,0.04,2,2023
2023-02-11,SEA,0.0,2,2023
2023-02-12,SEA,0.003333,2,2023
2023-02-13,SEA,0.09,2,2023
2023-02-14,SEA,0.1975,2,2023
2023-02-15,SEA,0.0,2,2023
2023-02-16,SEA,0.0,2,2023
2023-02-17,SEA,0.25,2,2023
2023-02-18,SEA,0.083333,2,2023
2023-02-19,SEA,0.063333,2,2023
2023-02-20,SEA,0.2725,2,2023
2023-02-21,SEA,0.07,2,2023
2023-02-22,SEA,0.335,2,2023
2023-02-23,SEA,0.022,2,2023
2023-02-24,SEA,0.0,2,2023
2023-02-25,SEA,0.006667,2,2023
2023-02-26,SEA,0.315,2,2023
2023-02-27,SEA,0.04,2,2023
2023-02-28,SEA,0.222,2,2023
2023-03-01,SEA,0.026667,3,2023
2023-03-02,SEA,0.155,3,2023
2023-03-03,SEA,0.0825,3,2023
2023-03-04,SEA,0.4875,3,2023
2023-03-05,SEA,0.136667,3,2023
2023-03-06,SEA,0.1775,3,2023
2023-03-07,SEA,0.006667,3,2023
2023-03-08,SEA,0.003333,3,2023
2023-03-09,SEA,0.05,3,2023
2023-03-10,SEA,0.185,3,2023
2023-03-11,SEA,0.03,3,2023
2023-03-12,SEA,0.0,3,2023
2023-03-13,SEA,0.793333,3,2023
2023-03-14,SEA,0.04,3,2023
2023-03-15,SEA,0.008,3,2023
2023-03-16,SEA,0.005,3,2023
2023-03-17,SEA,0.005,3,2023
2023-03-18,SEA,0.0,3,2023
2023-03-19,SEA,0.0,3,2023
2023-03-20,SEA,0.134,3,2023
2023-03-21,SEA,0.034,3,2023
2023-03-22,SEA,0.0075,3,2023
2023-03-23,SEA,0.01,3,2023
2023-03-24,SEA,0.02,3,2023
2023-03-25,SEA,0.3075,3,2023
2023-03-26,SEA,0.005,3,2023
2023-03-27,SEA,0.0,3,2023
2023-03-28,SEA,0.0,3,2023
2023-03-29,SEA,0.0,3,2023
2023-03-30,SEA,0.0,3,2023
2023-03-31,SEA,0.1,3,2023
2023-04-01,SEA,0.263333,4,2023
2023-04-02,SEA,0.1125,4,2023
2023-04-03,SEA,0.27,4,2023
2023-04-04,SEA,0.0725,4,2023
2023-04-05,SEA,0.0,4,2023
2023-04-06,SEA,0.126,4,2023
2023-04-07,SEA,0.526667,4,2023
2023-04-08,SEA,0.038,4,2023
2023-04-09,SEA,0.222,4,2023
2023-04-10,SEA,0.454,4,2023
2023-04-11,SEA,0.458,4,2023
2023-04-12,SEA,0.008,4,2023
2023-04-13,SEA,0.0,4,2023
2023-04-14,SEA,0.0,4,2023
2023-04-15,SEA,0.006667,4,2023
2023-04-16,SEA,0.133333,4,2023
2023-04-17,SEA,0.23,4,2023
2023-04-18,SEA,0.182,4,2023
2023-04-19,SEA,0.042,4,2023
2023-04-20,SEA,0.0875,4,2023
2023-04-21,SEA,0.27,4,2023
2023-04-22,SEA,0.0425,4,2023
2023-04-23,SEA,0.3525,4,2023
2023-04-24,SEA,0.126667,4,2023
2023-04-25,SEA,0.0075,4,2023
2023-04-26,SEA,0.0,4,2023
2023-04-27,SEA,0.0,4,2023
2023-04-28,SEA,0.0,4,2023
2023-04-29,SEA,0.0,4,2023
2023-04-30,SEA,0.0,4,2023
2023-05-01,SEA,0.006667,5,2023
2023-05-02,SEA,0.034,5,2023
2023-05-03,SEA,0.0,5,2023
2023-05-04,SEA,0.022,5,2023
2023-05-05,SEA,0.38,5,2023
2023-05-06,SEA,0.43,5,2023
2023-05-07,SEA,0.0475,5,2023
2023-05-08,SEA,0.003333,5,2023
2023-05-09,SEA,0.005,5,2023
2023-05-10,SEA,0.0,5,2023
2023-05-11,SEA,0.0,5,2023
2023-05-12,SEA,0.0,5,2023
2023-05-13,SEA,0.0,5,2023
2023-05-14,SEA,0.0,5,2023
2023-05-15,SEA,0.0,5,2023
2023-05-16,SEA,0.025,5,2023
2023-05-17,SEA,0.0,5,2023
2023-05-18,SEA,0.0,5,2023
2023-05-19,SEA,0.0,5,2023
2023-05-20,SEA,0.003333,5,2023
2023-05-21,SEA,0.0,5,2023
2023-05-22,SEA,0.1,5,2023
2023-05-23,SEA,0.0025,5,2023
2023-05-24,SEA,0.0,5,2023
2023-05-25,SEA,0.0,5,2023
2023-05-26,SEA,0.0,5,2023
2023-05-27,SEA,0.0,5,2023
2023-05-28,SEA,0.0,5,2023
2023-05-29,SEA,0.0,5,2023
2023-05-30,SEA,0.0,5,2023
2023-05-31,SEA,0.0,5,2023
2023-06-01,SEA,0.0,6,2023
2023-06-02,SEA,0.0,6,2023
2023-06-03,SEA,0.0,6,2023
2023-06-04,SEA,0.0,6,2023
2023-06-05,SEA,0.0,6,2023
2023-06-06,SEA,0.0,6,2023
2023-06-07,SEA,0.0,6,2023
2023-06-08,SEA,0.0,6,2023
2023-06-09,SEA,0.075,6,2023
2023-06-10,SEA,0.31,6,2023
2023-06-11,SEA,0.045,6,2023
2023-06-12,SEA,0.0,6,2023
2023-06-13,SEA,0.0,6,2023
2023-06-14,SEA,0.005,6,2023
2023-06-15,SEA,0.0,6,2023
2023-06-16,SEA,0.065,6,2023
2023-06-17,SEA,0.223333,6,2023
2023-06-18,SEA,0.116667,6,2023
2023-06-19,SEA,0.19,6,2023
2023-06-20,SEA,0.316667,6,2023
2023-06-21,SEA,0.053333,6,2023
2023-06-22,SEA,0.0,6,2023
2023-06-23,SEA,0.0,6,2023
2023-06-24,SEA,0.0,6,2023
2023-06-25,SEA,0.0,6,2023
2023-06-26,SEA,0.0,6,2023
2023-06-27,SEA,0.0,6,2023
2023-06-28,SEA,0.0,6,2023
2023-06-29,SEA,0.0,6,2023
2023-06-30,SEA,0.0,6,2023
2023-07-01,SEA,0.0,7,2023
2023-07-02,SEA,0.0,7,2023
